2019-08-26 15:05:20.036 [http-nio-8080-exec-7] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:591 - Created connection 1084570638.
2019-08-26 17:32:10.391 [http-nio-8080-exec-1] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllPerms.prepare:116 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id=?
2019-08-26 17:32:10.392 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.params:103 - [1164460514286374912]
2019-08-26 17:32:10.392 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.eval:110 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id='1164460514286374912'
2019-08-26 17:32:10.402 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.result:48 - total 4 rows: [Perm(permId=11, permName=user:create, permDesc=user:create, available=null), Perm(permId=12, permName=user:update, permDesc=user:update, available=null), Perm(permId=13, permName=user:delete, permDesc=user:delete, available=null), Perm(permId=14, permName=user:view, permDesc=user:view, available=null)]
2019-08-26 17:32:10.403 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:20.855 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:20.859 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.prepare:116 - select * from sys_user where user_name=? or phone=? or email=?
2019-08-26 17:32:20.860 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.params:103 - [zhong1, zhong1, zhong1]
2019-08-26 17:32:20.861 [http-nio-8080-exec-4] [DEBUG]  e.c.example.album.dao.UserDaoImpl.eql.getUser.eval:110 - select * from sys_user where user_name='zhong1' or phone='zhong1' or email='zhong1'
2019-08-26 17:32:20.871 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:32:20.873 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:20.882 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:20.883 [http-nio-8080-exec-4] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getUserById.prepare:116 - select * from sys_user where user_id = ?
2019-08-26 17:32:20.884 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.params:103 - [1164460514286374912]
2019-08-26 17:32:20.884 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.eval:110 - select * from sys_user where user_id = '1164460514286374912'
2019-08-26 17:32:20.888 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:32:20.890 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:20.892 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:20.893 [http-nio-8080-exec-4] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllRoles.prepare:116 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id=?
2019-08-26 17:32:20.894 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.params:103 - [1164460514286374912]
2019-08-26 17:32:20.895 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.eval:110 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id='1164460514286374912'
2019-08-26 17:32:20.898 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.result:48 - total 2 rows: [Role(roleId=1, roleName=role1, roleDesc=desc1, available=1), Role(roleId=2, roleName=role2, roleDesc=desc2, available=1)]
2019-08-26 17:32:20.899 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:20.900 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:20.902 [http-nio-8080-exec-4] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllPerms.prepare:116 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id=?
2019-08-26 17:32:20.904 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.params:103 - [1164460514286374912]
2019-08-26 17:32:20.904 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.eval:110 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id='1164460514286374912'
2019-08-26 17:32:20.909 [http-nio-8080-exec-4] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.result:48 - total 4 rows: [Perm(permId=11, permName=user:create, permDesc=user:create, available=null), Perm(permId=12, permName=user:update, permDesc=user:update, available=null), Perm(permId=13, permName=user:delete, permDesc=user:delete, available=null), Perm(permId=14, permName=user:view, permDesc=user:view, available=null)]
2019-08-26 17:32:20.912 [http-nio-8080-exec-4] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:23.150 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:23.152 [http-nio-8080-exec-6] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getUserById.prepare:116 - select * from sys_user where user_id = ?
2019-08-26 17:32:23.154 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.params:103 - [1164460514286374912]
2019-08-26 17:32:23.154 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.eval:110 - select * from sys_user where user_id = '1164460514286374912'
2019-08-26 17:32:23.158 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:32:23.160 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:23.162 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:23.166 [http-nio-8080-exec-6] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllRoles.prepare:116 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id=?
2019-08-26 17:32:23.167 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.params:103 - [1164460514286374912]
2019-08-26 17:32:23.168 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.eval:110 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id='1164460514286374912'
2019-08-26 17:32:23.174 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.result:48 - total 2 rows: [Role(roleId=1, roleName=role1, roleDesc=desc1, available=1), Role(roleId=2, roleName=role2, roleDesc=desc2, available=1)]
2019-08-26 17:32:23.176 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:23.178 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:23.179 [http-nio-8080-exec-6] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllPerms.prepare:116 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id=?
2019-08-26 17:32:23.180 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.params:103 - [1164460514286374912]
2019-08-26 17:32:23.181 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.eval:110 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id='1164460514286374912'
2019-08-26 17:32:23.185 [http-nio-8080-exec-6] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.result:48 - total 4 rows: [Perm(permId=11, permName=user:create, permDesc=user:create, available=null), Perm(permId=12, permName=user:update, permDesc=user:update, available=null), Perm(permId=13, permName=user:delete, permDesc=user:delete, available=null), Perm(permId=14, permName=user:view, permDesc=user:view, available=null)]
2019-08-26 17:32:23.187 [http-nio-8080-exec-6] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:24.031 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:24.032 [http-nio-8080-exec-8] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getUserById.prepare:116 - select * from sys_user where user_id = ?
2019-08-26 17:32:24.033 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.params:103 - [1164460514286374912]
2019-08-26 17:32:24.034 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.eval:110 - select * from sys_user where user_id = '1164460514286374912'
2019-08-26 17:32:24.038 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:32:24.039 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:24.041 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:24.042 [http-nio-8080-exec-8] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllRoles.prepare:116 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id=?
2019-08-26 17:32:24.043 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.params:103 - [1164460514286374912]
2019-08-26 17:32:24.043 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.eval:110 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id='1164460514286374912'
2019-08-26 17:32:24.045 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.result:48 - total 2 rows: [Role(roleId=1, roleName=role1, roleDesc=desc1, available=1), Role(roleId=2, roleName=role2, roleDesc=desc2, available=1)]
2019-08-26 17:32:24.046 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:32:24.048 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 2012634794 from pool.
2019-08-26 17:32:24.049 [http-nio-8080-exec-8] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllPerms.prepare:116 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id=?
2019-08-26 17:32:24.049 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.params:103 - [1164460514286374912]
2019-08-26 17:32:24.050 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.eval:110 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id='1164460514286374912'
2019-08-26 17:32:24.059 [http-nio-8080-exec-8] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.result:48 - total 4 rows: [Perm(permId=11, permName=user:create, permDesc=user:create, available=null), Perm(permId=12, permName=user:update, permDesc=user:update, available=null), Perm(permId=13, permName=user:delete, permDesc=user:delete, available=null), Perm(permId=14, permName=user:view, permDesc=user:view, available=null)]
2019-08-26 17:32:24.060 [http-nio-8080-exec-8] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 2012634794 to pool.
2019-08-26 17:34:24.868 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:591 - Created connection 1568785604.
2019-08-26 17:34:24.872 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.prepare:116 - select * from sys_user where user_name=? or phone=? or email=?
2019-08-26 17:34:24.905 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.params:103 - [zhong1, zhong1, zhong1]
2019-08-26 17:34:24.905 [http-nio-8080-exec-1] [DEBUG]  e.c.example.album.dao.UserDaoImpl.eql.getUser.eval:110 - select * from sys_user where user_name='zhong1' or phone='zhong1' or email='zhong1'
2019-08-26 17:34:25.017 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUser.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:34:25.019 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 1568785604 to pool.
2019-08-26 17:34:25.086 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 1568785604 from pool.
2019-08-26 17:34:25.088 [http-nio-8080-exec-1] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getUserById.prepare:116 - select * from sys_user where user_id = ?
2019-08-26 17:34:25.089 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.params:103 - [1164460514286374912]
2019-08-26 17:34:25.090 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.eval:110 - select * from sys_user where user_id = '1164460514286374912'
2019-08-26 17:34:25.092 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:34:25.093 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 1568785604 to pool.
2019-08-26 17:34:25.095 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 1568785604 from pool.
2019-08-26 17:34:25.097 [http-nio-8080-exec-1] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllRoles.prepare:116 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id=?
2019-08-26 17:34:25.098 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.params:103 - [1164460514286374912]
2019-08-26 17:34:25.099 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.eval:110 - select ur.role_id, r.role_name, r.role_desc, r.available FROM user_role ur left join role r on ur.role_id=r.role_id where ur.user_id='1164460514286374912'
2019-08-26 17:34:25.109 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllRoles.result:48 - total 2 rows: [Role(roleId=1, roleName=role1, roleDesc=desc1, available=1), Role(roleId=2, roleName=role2, roleDesc=desc2, available=1)]
2019-08-26 17:34:25.111 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 1568785604 to pool.
2019-08-26 17:34:25.113 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 1568785604 from pool.
2019-08-26 17:34:25.115 [http-nio-8080-exec-1] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getAllPerms.prepare:116 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id=?
2019-08-26 17:34:25.115 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.params:103 - [1164460514286374912]
2019-08-26 17:34:25.116 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.eval:110 - select p.perm_id, p.perm_name, p.perm_desc FROM user_role ur left join role_perm rp on ur.role_id=rp.role_id inner join perm p on rp.perm_id=p.perm_id WHERE ur.user_id='1164460514286374912'
2019-08-26 17:34:25.125 [http-nio-8080-exec-1] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getAllPerms.result:48 - total 4 rows: [Perm(permId=11, permName=user:create, permDesc=user:create, available=null), Perm(permId=12, permName=user:update, permDesc=user:update, available=null), Perm(permId=13, permName=user:delete, permDesc=user:delete, available=null), Perm(permId=14, permName=user:view, permDesc=user:view, available=null)]
2019-08-26 17:34:25.126 [http-nio-8080-exec-1] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 1568785604 to pool.
2019-08-26 17:34:28.757 [http-nio-8080-exec-3] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:575 - Checked out connection 1568785604 from pool.
2019-08-26 17:34:28.759 [http-nio-8080-exec-3] [DEBUG]  e.c.e.a.dao.UserDaoImpl.eql.getUserById.prepare:116 - select * from sys_user where user_id = ?
2019-08-26 17:34:28.760 [http-nio-8080-exec-3] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.params:103 - [1164460514286374912]
2019-08-26 17:34:28.760 [http-nio-8080-exec-3] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.eval:110 - select * from sys_user where user_id = '1164460514286374912'
2019-08-26 17:34:28.770 [http-nio-8080-exec-3] [DEBUG]  e.c.e.album.dao.UserDaoImpl.eql.getUserById.result:22 - SysUser(userId=1164460514286374912, userName=zhong1, phone=18260631671, email=null, password=1f7c7faa0be82af57f3ba308843072ca6e57f66105a0b06017528044ff3a7ce9, salt=4694e56b4d8db9896eb50b9f8b42d4a1, locked=0, roles=[], perms=null, createTime=2019-08-23T00:53:17.000+08:00, updateTime=2019-08-23T00:53:17.000+08:00)
2019-08-26 17:34:28.771 [http-nio-8080-exec-3] [DEBUG]  org.n3r.eql.trans.SimpleDataSource:539 - Returned connection 1568785604 to pool.
